area_name,seed_area,seed_indices,reference_model_seed_fc_z,reference_target_seed_fc_z,model_5ht_seed_fc_z,target_5ht_seed_fc_z,model_change,target_change,change_delta,valid
F1,24c+32,"38,28",0.2646967264874717,0.023885,0.3459106883906508,0.014027,0.08121396190317909,-0.009858,0.0910719619031791,True
STPc,24c+32,"38,28",0.2655168899441045,-0.004758,0.8256423052134181,0.021164,0.5601254152693136,0.025922,0.5342034152693136,True
7A,24c+32,"38,28",0.1774445615301289,0.03126,0.4698322298865871,-0.022945,0.29238766835645824,-0.054205,0.34659266835645824,True
10,24c+32,"38,28",1.860880197009916,0.313056,1.538546730453996,-0.259452,-0.3223334665559201,-0.572508,0.2501745334440799,True
F3,24c+32,"38,28",0.4074450696185284,0.09415,1.204162020510834,0.073127,0.7967169508923058,-0.021023,0.8177399508923058,True
TEpd,24c+32,"38,28",0.0773572654354328,0.016372,0.33448414778648927,0.111161,0.25712688235105646,0.094789,0.16233788235105645,True
46d,24c+32,"38,28",1.639696216076845,0.337073,1.2419071429321844,0.036685,-0.3977890731446605,-0.300388,-0.09740107314466051,True
9/46v,24c+32,"38,28",0.8907503819906176,0.2712,1.2401095220099663,0.097202,0.34935914001934865,-0.17399799999999999,0.5233571400193486,True
PBr,24c+32,"38,28",0.224645823758071,0.032065,0.4962055372514643,0.00353,0.27155971349339336,-0.028535000000000005,0.30009471349339334,True
9/46d,24c+32,"38,28",1.367119682344252,0.245636,1.1608103832096532,0.079916,-0.20630929913459872,-0.16571999999999998,-0.040589299134598744,True
F5,24c+32,"38,28",0.2577311929303992,0.081314,0.44353354076976353,0.149549,0.18580234783936433,0.06823499999999999,0.11756734783936434,True
7m,24c+32,"38,28",0.8158436375660982,-0.082866,1.127814941602547,0.047937,0.3119713040364487,0.130803,0.18116830403644868,True
25,24c+32,"38,28",0.6239419255089489,-0.168438,1.7829474391882236,0.142877,1.1590055136792747,0.311315,0.8476905136792747,True
LIP,24c+32,"38,28",0.0850287719079749,0.063567,0.49361778334365813,0.037658,0.4085890114356832,-0.025909,0.43449801143568323,True
32,24c+32,"38,28",2.0,0.812202,1.9194523625343287,0.704386,-0.08054763746567128,-0.10781600000000002,0.02726836253432874,False
STPi,24c+32,"38,28",0.6614287871074285,0.028622,1.1944123480963418,0.059489,0.5329835609889133,0.030867,0.5021165609889133,True
9,24c+32,"38,28",1.4894992198509434,0.358544,1.1390079868624887,0.145686,-0.35049123298845464,-0.21285799999999996,-0.13763323298845467,True
45A,24c+32,"38,28",1.1445577136799463,0.22115,1.0446818651424246,-0.163953,-0.09987584853752174,-0.385103,0.28522715146247823,True
8B,24c+32,"38,28",1.4693889408255958,0.223581,1.0749334665841472,0.060359,-0.39445547424144856,-0.163222,-0.23123347424144855,True
7B,24c+32,"38,28",0.2128655190014506,0.111312,0.5354040332243479,-0.018539,0.32253851422289737,-0.129851,0.45238951422289736,True
F2,24c+32,"38,28",0.3716621741291278,-0.024718,0.9746792536256893,-0.00053,0.6030170794965615,0.024188,0.5788290794965615,True
F7,24c+32,"38,28",1.7784540865044127,0.25606,1.178089724594876,-0.103096,-0.6003643619095367,-0.35915600000000003,-0.24120836190953665,True
ProM,24c+32,"38,28",0.2510476387804418,0.004375,0.7829663225426571,-0.007453,0.5319186837622153,-0.011828000000000002,0.5437466837622152,True
STPr,24c+32,"38,28",0.7110532633684742,-0.05701,1.163718041249636,0.079456,0.4526647778811618,0.136466,0.3161987778811618,True
24c,24c+32,"38,28",2.0,1.081141,1.9063539524476403,0.998232,-0.09364604755235972,-0.0829089999999999,-0.010737047552359824,False
OPRO,24c+32,"38,28",0.7035494000697575,0.176695,1.3322671713364118,-0.01692,0.6287177712666543,-0.19361499999999998,0.8223327712666543,True
