0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1.885740654929972e-12,3.5486517612309543e-12,4.600142898879272e-12,8.47345873394598e-15,-8.105852985167275e-13,-1.8772211388235982e-12,-1.5913609127999654e-12,-4.88366299390697e-13,3.0479835134894567e-13,-3.5886271377587946e-12,3.364035179725564e-12,-5.784780334775375e-13,-3.8969453350692615e-12,-9.601814535249182e-12,-3.1417408470527878e-12,8.031371803112001e-12,1.8575693002035843e-12,-1.7203827635059503e-12,3.1936925203451605e-13,-3.2778820730666137e-13,1.164821438972254e-12,5.453926049704583e-12,3.5019020170972976e-12,-7.287016466629367e-13,-9.937282175233865e-13,1.5748423965546606e-12,9.582239800155876e-13,-3.848115327620765e-12,3.1897416777114943e-12,-2.097344410529824e-12,1.9845717049903787e-12,-3.219334896666815e-12,2.1471352996110007e-12,9.039419469350215e-13,-2.9043325585070195e-13,-8.920759275299041e-13,-8.59142015057444e-12,-5.79826643545355e-12,8.375791501436952e-13,-1.726198062064179e-12
-1.2782455993609258e-12,-3.1659552379115418e-12,2.0523285778679672e-12,4.0616218312500814e-12,-1.106584509107949e-12,-8.314471574808702e-12,4.846872213261636e-13,9.978208606097978e-13,-1.1030949146252206e-12,4.615688962448901e-12,7.455204248530018e-12,-5.075977024293567e-12,6.117602697935725e-12,4.306162575384488e-12,9.423044157021424e-14,3.9340509173726576e-12,-1.9619343659147256e-12,-1.137762735705171e-12,1.54501475675621e-12,5.372729830115765e-12,2.1081858038198568e-12,-3.777392309657766e-13,1.1543252893728313e-12,-1.1502097971364323e-12,3.98397188098301e-12,-1.3680431275168603e-12,7.266909812947265e-13,1.067892926159471e-12,1.0581362732679953e-12,-1.9384201020953303e-13,-1.711304439888082e-12,-1.6554615845948788e-13,4.012561448179726e-12,5.541019504756825e-12,-2.4451266991830487e-12,-6.8975723159673325e-12,6.290970983023217e-12,-1.986979751459636e-12,1.5755690516507015e-12,1.9305682770262663e-13
-9.065291747073437e-13,-1.853677596869853e-12,-3.846408963524944e-12,-9.619301470333692e-13,-2.994111813356238e-12,-1.2497687086255998e-12,-4.109875388694452e-12,6.2295906025960905e-12,-2.7365133150663383e-12,-3.127264352292444e-12,-6.939113230175739e-12,1.0376685409652822e-13,8.30074162692713e-12,2.8703077303531317e-12,5.5383206433562955e-12,1.4714503452284182e-13,-4.616335761530411e-12,-1.182436110123387e-13,2.9028566124878206e-12,-9.86883227275537e-13,2.094184072255196e-12,6.921262078025361e-12,-8.006874024827052e-13,1.633736990640069e-13,3.02275537139476e-12,-5.085218243030663e-13,-1.602576808239905e-12,-5.277356346603414e-12,-4.010250682842659e-12,-4.7742567290973794e-12,5.472881048903832e-12,2.975811384659575e-12,-8.835932063974772e-16,-4.612373047216724e-12,2.885954495691401e-13,3.207552856865936e-12,-5.487351492466775e-12,9.610106183801989e-13,2.8756196861715924e-12,-8.639138658660192e-14
1.1824780775046943e-13,3.799431604551128e-12,-1.7879619272455794e-12,2.158940949371182e-12,-2.573332944667852e-12,1.5752005084633125e-12,6.878570188618103e-13,-9.684267402588762e-13,-1.3727361357221494e-12,1.902699352466053e-12,6.211228831466146e-12,-1.8895235021750543e-12,-2.5647090138615422e-12,1.0728019518550831e-12,1.3459560844087683e-12,3.217384166555951e-12,-1.1134171188625522e-12,-7.59084251300201e-12,1.0491464758926794e-12,3.8161266685405905e-12,1.0190766809830866e-11,-5.449214814253404e-13,5.817373905562531e-12,1.4528390440118755e-12,1.1825226199235799e-12,4.250945866661226e-12,-2.503554825864408e-12,1.2984392237010165e-12,-3.6221105617746827e-12,4.780224558737917e-12,-7.241718671180751e-12,2.663927361242415e-12,-3.0104514894890304e-13,-1.4772424796378467e-12,5.525151069652029e-12,-2.6336133724463804e-13,2.7724740860150623e-12,-3.1268697507041208e-12,1.9138131781188014e-12,-1.0127533253560122e-11
4.999610042764629e-12,2.758092795151738e-12,5.881895757185754e-12,-4.50440074396736e-12,-2.6271835218569307e-12,1.0571690738822847e-11,1.3247927520459341e-12,-1.3609034790584261e-12,-3.465040217789344e-12,-1.8561269272718866e-12,-2.174961561822034e-12,-2.7634328574311645e-12,8.342694701786182e-14,3.115521121114955e-13,-9.707517345441158e-13,1.0740592908202428e-12,1.7468804562938277e-13,-3.2904732748434517e-12,3.3521943358131345e-12,-2.3571427560248703e-12,-2.4319342446807696e-12,-5.140495896844203e-13,2.617541573412263e-13,8.615037062466447e-13,2.04868211073516e-12,7.636612820407641e-13,4.4890714642316715e-12,-4.29568423969493e-12,-2.632430185451501e-13,4.063991360492995e-12,-9.24094265513145e-13,4.472819112062771e-13,5.363863686603886e-13,-5.89026620773132e-12,3.5586536618211316e-12,-2.5528402302132327e-12,-3.2748504177863265e-12,2.4668504786822046e-12,1.8365508129052276e-12,1.0886558629537618e-12
-6.32883199372425e-12,-3.3798856872081143e-12,3.366562977318251e-12,-1.1257556319320122e-12,6.515423272251054e-12,3.454112029888202e-12,-6.976774037955044e-12,3.5892561076882663e-12,-7.558017457894704e-12,2.7344112903888465e-12,5.221949254880405e-12,6.6378673400983855e-12,7.668012041941333e-13,9.520909138953254e-13,-1.3985640791369677e-12,-9.14101722926755e-13,2.1510675252681738e-13,-1.0123431909509362e-11,-1.4598199140325368e-12,4.432640269449222e-12,6.285583936657169e-12,2.0263716183793693e-12,-1.1426484405302268e-12,-2.8416564113422983e-12,-3.6811881990197403e-13,-8.781816240985297e-13,4.714020246901589e-12,4.96337990132191e-12,3.99836765998129e-12,1.7293066025075555e-12,1.8333664827597146e-12,-7.63409233688331e-12,3.5181340195623978e-12,1.3913135472447255e-12,6.2866439886609975e-12,2.4486608147099985e-13,1.379431622953098e-12,-1.854017363612105e-12,-3.9846896271254e-12,-4.541359475386843e-12
-1.9146941967996146e-12,-3.431559913050749e-12,5.832042630695955e-12,-2.6076764686176978e-12,5.986117445704142e-12,7.72391550642749e-13,3.051682722916842e-12,-1.2009084079628177e-12,-1.6396356147067365e-12,1.5403454465104477e-12,1.0102116850048787e-11,2.0078612734583302e-12,3.5702354488761266e-12,3.2764077644185502e-12,6.82965501115575e-12,-3.571378654661391e-12,-8.440133912494295e-13,-4.1757085551748756e-12,3.5003528459045437e-12,2.290764099978924e-12,4.1627958110671515e-12,-4.9645518669020655e-12,4.190845819773754e-12,-9.357761640801118e-13,2.3212268490711077e-12,-2.0225125474212264e-12,-6.114450445960872e-14,3.910873726031257e-12,7.268357932348828e-13,5.758218395644196e-12,-2.7313252759642934e-12,6.349076936440465e-12,-1.721240375506582e-12,-2.617267596892337e-12,-3.9905584436497795e-12,-2.7692209368311432e-12,2.8660316481385655e-12,4.091736762195863e-12,-1.2771623742707035e-12,5.5962052958218345e-12
-2.540619864639146e-12,5.095375728027809e-13,-1.7866193183101004e-12,-3.1604005509632608e-12,-2.463220711588326e-12,3.1846231631296093e-12,2.8253753467418313e-13,-3.3461973031854936e-12,-4.221151614606627e-12,-1.874606765516624e-12,3.351873049196307e-12,-1.0709320172821615e-12,2.597994756122237e-12,1.059111734784066e-12,-1.3128904055896283e-12,7.740175749231679e-12,6.690025518721602e-12,-7.483137702362517e-12,6.243101271142874e-13,2.533743344499595e-12,1.1659817180081889e-12,-7.483376378962904e-12,-2.0302891388351028e-12,5.2526784820403e-12,-9.011895425534269e-13,-1.4333507613572795e-12,-4.4031879202967835e-12,1.8317886479483177e-12,3.0052498211672076e-13,6.890229334298472e-13,5.02572776120443e-14,-6.720399306992715e-15,1.0044859254259683e-11,-2.562214102832845e-12,-4.199994739434689e-12,5.2868695516650946e-12,-8.87352245156778e-12,1.2481142538237474e-12,-2.1980771259120509e-13,1.6423523671113697e-12
-2.9468955752137197e-12,5.305921450167548e-12,3.83275191675284e-12,5.951770425865203e-12,8.228818497277285e-13,-3.4484555628054695e-12,-3.29283319367972e-12,-1.8535719626186936e-12,-5.881924528947951e-13,3.779779725297915e-12,1.089110722599383e-12,1.7175446226827204e-12,-8.321289040902155e-12,-1.0451163616501274e-11,-1.552359364534643e-11,-6.83574865411908e-13,9.538367520540183e-13,7.345722923914037e-12,-2.37331390209691e-12,2.465621115824508e-13,4.550707282191966e-12,1.5803322343995076e-12,2.742094669380303e-13,-1.4535208546964816e-12,5.61475222769368e-12,4.137598127566655e-12,4.164266853246786e-12,-2.8987293322725357e-12,7.1870479080619544e-12,5.312065390429195e-12,-4.815743364049983e-12,-3.442432846761378e-12,4.799143626957026e-12,2.6971282433277346e-12,1.0845262499510052e-12,-4.35904170104661e-12,-6.871092999106492e-13,1.226519944472277e-12,9.344420678614783e-14,1.3140540824023128e-13
2.6866646550601312e-12,2.5128714919181773e-12,-4.976731998281308e-12,-3.9501729710009166e-12,3.069776954934292e-12,-4.437678847492975e-12,5.009614701847245e-12,-5.02883653958217e-12,1.5745316667357079e-12,-4.45691844819235e-12,1.7466921775528613e-12,1.1257318838429563e-12,1.1502432427331612e-12,-2.5138550434554863e-12,6.928452740448428e-12,8.14281224085007e-12,-2.598376594504141e-12,3.594577978830123e-12,-1.4590177697462594e-12,6.010530308032951e-13,1.1077525446459065e-13,4.968023928389094e-12,2.7679736844411136e-12,-1.1873530796394145e-12,6.938322893907442e-13,3.5058777408133433e-12,-3.330917990386688e-12,1.964485929321256e-12,-1.7400355698130503e-12,1.604792289227621e-12,-2.0310907306197455e-12,-4.297381775359837e-12,-1.939999825747368e-12,-3.2978751451731888e-12,2.3737447790318922e-12,-3.41691261261797e-12,4.434196668702248e-12,2.226487333165825e-12,-1.0602874277786021e-12,2.530315967477835e-12
